GEL-Breast_common_SBS13	GEL-Breast_common_SBS5	GEL-Breast_common_SBS8	GEL-Breast_common_SBS2	GEL-Breast_common_SBS3	GEL-Breast_common_SBS18	GEL-Breast_common_SBS1	GEL-Breast_common_SBS127	GEL-Breast_common_SBS17	GEL-Breast_rare_SBS44	GEL-Breast_rare_SBS6	GEL-Breast_rare_SBS26	GEL-Breast_rare_SBS57	GEL-Breast_rare_SBS116	GEL-Breast_rare_SBS7a	GEL-Breast_rare_SBS96	GEL-Breast_rare_SBS30	GEL-Breast_rare_SBS87	GEL-Breast_rare_SBS94	GEL-Breast_rare_SBS4	GEL-Breast_rare_SBS124	GEL-Breast_rare_SBS105	GEL-Breast_rare_SBS31	GEL-Breast_rare_SBS23+114	GEL-Breast_rare_SBS33+114	GEL-Breast_rare_SBS136	GEL-Breast_rare_SBS123	GEL-Breast_rare_SBS114	unassigned
GEL-2587599-11	1746.54330972168	0	1435.67962518824	0	3082.10580623571	0	0	776.908918511908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1933.76234034246
GEL-2242022-11	0	517.873082287308	0	0	0	0	251.39470013947	272.511854951186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400.220362622036
GEL-2379058-11	1080.74838771778	463.823274617384	1021.51554528829	586.304745403792	731.876985272885	0	332.306285494273	596.344210222351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	402.080565983245
GEL-2839891-11	0	794.821194225722	310.210793963255	189.935203412073	0	353.309547244094	809.354494750656	319.732611548556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	277.636154855644
GEL-2387262-11	486.645829612431	535.812109305233	0	466.577960350063	0	203.688873013038	588.49026611895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	527.784961600285
GEL-2528333-11	674.147447928588	1559.99821469444	4110.44765392538	0	1422.36603341726	1367.81364156558	0	740.210894941634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1058.01611352712
GEL-2604743-11	911.056956433086	719.439815129477	1619.99034867124	0	2206.84911302929	0	0	836.011078637939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1067.65268809897
GEL-2557968-11	0	667.828140703518	234.26432160804	188.810050251256	0	359.638190954774	538.458291457286	381.61608040201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114.384924623116
GEL-2573511-11	0	731.90534821085	0	204.893420546364	572.098499422855	0	460.884955752212	257.995382839554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	376.222393228165
GEL-2226767-11	644.747827174389	975.106233977365	2234.16100794097	519.990120677797	1494.09829300319	500.028887638342	523.982367285688	0	820.406677921591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268.478584380668
GEL-2983710-11	403.627512446985	492.545454545455	1490.62437765075	0	1708.42338189194	0	0	684.368430757883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	638.410842706987
GEL-2397536-11	1603.72406391605	978.721321249702	2550.97042690198	0	4736.73141744177	881.798433897766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1817.05433659273
GEL-2783232-11	0	1366.45293405263	407.582516789607	447.639766596939	0	824.177914785864	551.788616096003	409.084663657382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	541.273588021575
GEL-2007374-11	1793.85377256396	0	2096.99805203238	0	4184.99181853599	0	0	1390.16163802433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2089.99471884334
GEL-2743637-11	0	621.109785202864	199.356205250597	0	0	163.291766109785	432.773269689738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	262.468973747016
GEL-2189308-11	0	1069.083984375	0	0	0	0	477.931640625	406.79296875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	611.19140625
GEL-2743077-11	0	0	777.237427429692	0	1219.3037020282	822.692829676544	1208.81399381739	1837.19746663651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	759.754580411664
GEL-2525534-11	1115.51402239619	824.335744723021	0	465.885244277079	425.72272321871	611.976414626895	686.277078584878	467.391338816767	357.446437419483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111.450995936977
GEL-2504451-11	0	568.335313174946	0	0	209.175485961123	0	541.247840172786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	539.241360691145
GEL-2681998-11	0	444.286821705426	0	0	139.59011627907	197.127260981912	408.263565891473	206.633397932817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153.098837209302
GEL-2250647-11	10391.9960929509	0	0	11445.3572802029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2625.6466268462
GEL-2478716-11	4091.33844218232	0	0	10715.6246139769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2689.03694384078
GEL-2396015-11	0	553.584603849038	255.808047988003	0	0	356.232691827043	403.697075731067	241.318920269933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188.358660334916
GEL-2960960-11	281.455884932468	515.00438519558	450.12980178916	0	0	280.457814418523	339.343974741273	627.786353271356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350.82178565164
GEL-2980594-11	0	1167.13654193388	2199.81495548222	0	2080.35215739991	0	0	846.736317788432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1733.96002739556
GEL-2682988-11	0	587.725155279503	179.833850931677	324.002329192547	0	0	348.616459627329	167.777950310559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	333.044254658385
GEL-2534621-11	0	917.12640335059	2886.32423942761	0	0	1120.54354022454	1277.47961142458	1163.52603106277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1227.00017450991
GEL-2844696-11	949.31671211531	335.67276977016	0	1128.44253992988	344.202571094663	0	764.169848071679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	342.195559018308
GEL-2907299-11	0	358.471731448763	153.128680800942	0	0	172.709069493522	573.35394581861	181.244110718492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	266.092461719671
GEL-2103560-11	0	411	0	112	0	244	528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	304
GEL-2057056-11	162.620189401572	413.577271811404	441.684465041306	235.899657465243	0	245.436026596816	678.086036671368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	313.696353012291
GEL-2803120-11	222.627512562814	664.372644472362	330.431375628141	216.610552763819	384.082600502513	262.740577889447	739.584641959799	325.417242462312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47.1328517587931
GEL-2936766-11	0	283.385030864198	173.96412037037	0	0	144.717978395062	453.819444444444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	251.113425925926
GEL-2313532-11	0	396.445905951989	0	0	0	354.741203551463	382.879316014469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	393.933574482079
GEL-2458630-11	950.631841091017	957.143018084791	2815.33276015417	0	1611.26587607471	0	0	846.453009190632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1266.17349540468
GEL-2743980-11	488.195999678689	710.285163466945	1391.05847859266	0	2094.84103140815	0	0	872.350228934051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	670.269097919505
GEL-2989999-11	0	461.940208182038	185.275478092472	0	0	0	678.677559912854	417.993464052288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	319.113289760348
GEL-2936381-11	0	399.876177024482	181.670903954802	0	0	222.209039548023	863.812617702448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	458.431261770245
GEL-2153012-11	406.352299978199	827.699149771092	2049.75495966863	0	1714.37686214665	472.828137490008	0	785.214591962793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	621.773998982628
GEL-2722704-11	241.674293405114	0	404.454912516824	0	611.675639300135	857.344549125168	963.701211305518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	631.149394347241
GEL-2535765-11	177.900725041829	590.670384829894	0	854.52314556609	0	246.862242052426	335.812604573341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	482.23089793642
GEL-2593220-11	0	0	1981.99672955975	0	0	2008.00981132075	1582.79597484277	682.343144654088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1698.85433962264
GEL-2098433-11	2346.54474090776	0	8477.69374504155	0	6924.00883126644	0	0	3552.85293749217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2673.89974529208
GEL-2928760-11	5586.99478144514	0	0	3361.8994647636	0	0	754.20178412132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1509.90396966994
GEL-2481109-11	0	775.197877514924	0	265.410126022551	0	158.244527968163	333.014592084899	362.059473800575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	371.073402608888
GEL-2810476-11	741.282261454393	678.427910886927	846.538356452291	558.206494325347	0	0	862.002522068096	417.532471626734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	643.009983186212
GEL-2492771-11	1308.25814214664	0	3007.39218674795	0	4239.57716990213	0	0	1829.25918498315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2093.51331622013
GEL-2759117-11	0	1538.61844551878	1685.08212470559	0	1810.05113425065	715.322610635924	776.807363332094	790.803892401141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	748.314429155821
GEL-2696670-11	0	369.781779661017	171.863347457627	0	161.341101694915	0	547.156779661017	392.830508474576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	249.026483050848
GEL-2324736-11	4930.24949880849	0	0	5259.33350985361	0	881.564474032606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2170.85251730529
GEL-2352827-11	0	363.754677754678	535.110187110187	0	717.488565488566	425.883575883576	922.413721413721	850.264033264033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282.085239085239
GEL-2418001-11	132900.614233436	0	0	60518.8599021284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5087.52586443559
GEL-2707512-11	12089.2087527574	0	0	6263.69877532392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1375.09247191868
GEL-2768545-11	0	525.692044156833	0	0	0	0	433.808907499048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	359.499048344119
GEL-2515203-11	0	1045.01513724922	1910.1997537481	0	1754.84616498877	528.501919316289	0	575.457666401101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1082.97935829652
GEL-2605872-11	789.635631257912	567.456784440097	364.293244331914	1685.8570606514	0	0	428.845206583036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	511.912072735641
GEL-2469665-11	523.216783216783	1059.96503496503	1655.85081585082	421.480186480186	1105.5710955711	0	841.958041958042	988.298368298368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	283.659673659671
GEL-2027706-11	0	537.947330876233	932.775650933302	0	431.358696944477	0	639.531803590536	1117.92961597907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	549.456901676382
GEL-2657255-11	214.995029661696	865.505691839025	281.301907968575	352.129709796376	351.12506012506	0	653.524611191278	300.390251723585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114.027737694405
GEL-2772314-11	0	620.743009320905	322.926986240568	0	0	291.287172658677	402.277629826897	254.122947181536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	371.642254771417
GEL-2268251-11	0	1431.96333881226	1379.51961695133	589.367540913314	513.948474237119	1106.31279925677	881.054527263632	610.345029657686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	476.488672907889
GEL-2040864-11	0	1067.4800232288	0	0	412.765621370499	603.61962833914	1304.92044134727	586.087108013937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	338.127177700354
GEL-2351818-11	0	652.377777777778	0	0	0	0	414.87619047619	297.127513227513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	529.618518518519
GEL-2463146-11	0	432.610718416656	370.022362164246	0	0	270.38169901041	1114.57344814291	966.864927387225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	741.546844878553
GEL-2740131-11	0	1134.14127519087	1565.31480844625	0	1010.73471352913	628.024485865603	1549.32691381801	958.774055987344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	417.683747162793
GEL-2929516-11	0	751.015891360878	181.366079167871	0	0	0	249.503611672927	348.202831551575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203.911586246749
GEL-2261485-11	0	404.269445117519	256.806396898473	0	202.134722558759	158.497698085777	605.401017688393	320.004846135207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122.885873515872
GEL-2309243-11	23205.2365522882	0	0	27955.4108399589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1426.3526077529
GEL-2653883-11	0	948.143701682583	0	0	626.094891617402	224.033954827952	765.115961800818	339.551462786115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	396.06002728513
GEL-2479342-11	0	435.607779578606	240.162074554295	0	0	364.764991896272	783.792544570502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	345.672609400325
GEL-2999548-11	0	626.433202224332	475.708666757087	531.291468872915	0	452.173606401736	677.509290655093	603.398887833989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	325.484877254848
GEL-2447424-11	0	488.405822247928	235.954501638712	0	0	439.915172546751	943.318102949682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	485.406400616927
GEL-2796939-11	0	0	9344.25517476847	0	3796.87017199437	1691.44684392472	0	5478.30549272332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3147.12231658912
GEL-2575112-11	0	1189.81220515909	594.155274515708	417.460403492924	0	524.578540600221	1341.479474054	534.58958145137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	384.924520726687
GEL-2513926-11	0	481.023109937273	232.769230769231	0	0	202.798943545725	308.194453615054	164.836579729284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123.377682403433
GEL-2050908-11	0	0	0	0	0	0	8425.3255192694	0	0	13343.2236741287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2375.4508066019
GEL-2207030-11	996.069732297064	897.612262521589	0	1225.47063903282	0	0	586.746545768567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	924.10082037996
GEL-2954706-11	512.205517241379	1128.05379310345	2160.47586206897	0	2179.50206896552	556.266206896552	0	627.364137931034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	822.132413793095
GEL-2180515-11	0	822.550800582242	0	0	0	0	232.143231441048	246.212518195051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	425.093449781659
GEL-2153358-11	0	1382.77611330519	0	0	452.952607925916	246.159063053248	937.297970856598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	639.814244859048
GEL-2900177-11	4308.15419306346	0	0	6825.74430008232	0	0	1077.538566162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1758.56294069222
GEL-2946472-11	0	549.63572116929	0	150.722775457758	141.679408930292	153.737230966913	292.904593639576	173.833601027947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101.486668808224
GEL-2734976-11	1518.07405394388	582.988518241728	0	4010.8007337455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1260.13669406889
GEL-2155229-11	0	517.830522088353	117.187951807229	0	0	0	354.568674698795	135.21686746988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122.195983935743
GEL-2572122-11	226.639339053066	388.881156657134	399.36447410232	264.578964092787	0	682.414045122339	610.029234191293	290.537654909438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	279.555131871623
GEL-2687386-11	0	804.259410288582	0	0	2959.13378293601	0	1903.98149309912	2419.78920953576	746.168444165621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	745.667659974906
GEL-2555378-11	2891.19473284376	748.06786528235	0	4312.77386680172	0	0	628.977462648772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1298.9860724234
GEL-2202322-11	0	481.781414377557	1191.19579193454	0	424.748100526008	419.24488603156	652.381063705435	638.372881355932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	472.275862068968
GEL-2086496-11	2018.67330016584	0	444.970978441128	2179.2039800995	0	0	659.179104477612	720.381426202322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	632.591210613598
GEL-2617417-11	0	600.557219892151	0	0	0	0	444.931096464949	188.048232474536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	431.463451168364
GEL-2329188-11	0	639.842064516129	0	0	0	171.689290322581	427.226838709677	285.982451612903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	409.25935483871
GEL-2791044-11	0	663.069667318982	486.518590998043	0	0	251.785909980431	437.365166340509	427.33385518591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	296.926810176125
GEL-2570202-11	0	0	1948.05537015276	0	2751.69701527615	0	941.751915393654	0	0	2861.78491186839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2142.71078730905
GEL-2054244-11	1972.8088139987	0	0	1310.36565132858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	579.82553467272
GEL-2594952-11	0	556.475083056478	0	0	0	167.443853820598	388.028571428571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	397.052491694353
GEL-2756643-11	0	1344.82007849618	989.424705639331	0	0	1546.6926254906	1383.6992356951	891.229911175377	448.107209254286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	635.026234249126
GEL-2915990-11	0	1255.94221152065	1760.02444897203	399.253195036118	0	1165.65882570846	349.597332839415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	485.523985923327
GEL-2995226-11	361.457928118393	772.979281183932	572.224947145877	0	440.558139534884	0	465.589852008457	464.087949260042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	475.101902748415
GEL-2317858-11	0	885.447484554281	1186.11814399193	0	526.55011978313	360.403227840121	269.047534989283	311.211700920439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	442.221787920816
GEL-2221022-11	7813.20687966037	0	0	5770.26751211016	0	1062.16867142002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3704.35693680945
GEL-2044471-11	0	558.647464167585	300.153803748622	0	206.794928335171	0	414.593715545755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	340.810088202867
GEL-2164222-11	0	322.084228620541	204.735711216158	0	0	0	265.657069187795	163.788568972926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	205.73442200258
GEL-2235817-11	9143.0229686576	0	0	7726.29416913069	0	0	1567.14691898285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2689.53594322886
GEL-2798576-11	126.81726618705	428.882014388489	166.759712230216	129.812949640288	0	0	318.541007194245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	217.187050359712
GEL-2710601-11	0	368.668483197094	0	331.601271571299	280.007720254314	175.818801089918	764.386012715713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	285.517711171662
GEL-2159150-11	1338.24387677	673.371125143513	0	1076.79391504018	374.928243398393	0	780.850554917719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	980.812284730195
GEL-2402255-11	669.031537450723	576.165965834428	798.843626806833	503.271484888305	0	0	0	3822.96603153745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1228.72135348226
GEL-2460217-11	0	336.050403877221	215.816801292407	0	0	143.877867528271	500.051050080775	162.99450726979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198.209369951536
GEL-2686355-11	290.543240711833	536.503122073056	343.64252263503	711.330003122073	0	286.535747736497	704.817827037153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	335.627536684358
GEL-2381631-11	1023	1198.5	518.5	1002.5	980	553.5	742.5	556.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177
GEL-2860034-11	0	292.375102375102	132.072891072891	0	134.593366093366	129.048321048321	348.833742833743	143.667076167076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50.4095004095011
GEL-2197673-11	0	449.672911202698	240.860434619708	185.778006744099	239.358186586737	386.578493817909	651.975646309479	328.491569876358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190.284750843012
GEL-2717856-11	0	408.442868830106	168.595582219798	126.948459230979	209.740932642487	0	469.157349331879	328.15925824925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128.955549495501
GEL-2254151-11	0	332.49604519774	0	0	165.243502824859	159.216384180791	739.828813559322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	381.215254237288
GEL-2394983-11	0	811.472123616621	0	0	310.415535602422	242.543328461057	520.020881186051	242.044268114429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	263.50386301942
GEL-2523383-11	2104.64352680169	660.574250339941	0	2766.2171330423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1450.56508981607
GEL-2409381-11	0	556.833545108005	0	183.10292249047	190.126048284625	0	528.741041931385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	515.196442185515
GEL-2141805-11	0	903.780713743356	348.68701594533	0	0	722.423386484434	603.188458618072	317.625816249051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	403.294608959757
GEL-2351082-11	0	483.5	0	86	148	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	269.5
GEL-2629292-11	0	865.421017522014	931.838210442053	0	3577.53962465534	725.595348216668	915.358756559637	2502.38010317531	1150.56550742684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	560.301432002138
GEL-2327019-11	0	438.290258449304	0	112.074221338635	174.615639496355	0	386.255798542081	172.113982770046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	226.650099403579
GEL-2200356-11	0	881.120810600156	0	0	0	311.812159002338	558.747272018706	283.145557287607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	546.174201091193
GEL-2114059-11	0	1633.82428430405	0	0	300.888450148075	270.799605133268	384.134254689042	504.489634748272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	461.863770977293
GEL-2395490-11	0	892.861442588173	437.657517899761	511.853752320339	0	423.119066560594	586.049986740918	416.100503845134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	513.357730045081
GEL-2727685-11	0	606.852728285078	229.906737193764	0	0	0	369.871937639198	376.945991091314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231.422605790646
GEL-2814113-11	4225.46030400932	0	0	3591.59122927811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1628.94846671257
GEL-2520386-11	750.729757430816	0	2990.43184147591	0	3738.66416125726	619.864024598565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2134.31021523745
GEL-2432007-11	1302.48876709355	0	2325.26519426959	681.517364879531	2271.2241697417	0	0	1067.81061428261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1572.69388973302
GEL-2885883-11	0	598.926497404966	466.891569645111	0	596.416327675691	0	493.499368775424	587.881750596157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	835.384485902651
GEL-2293835-11	0	544.716721198553	395.383158257276	0	323.723092819012	343.767866368176	577.289478215946	541.710005166179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183.409677974858
GEL-2683257-11	0	802.761281500293	0	0	981.319398319984	0	1707.05560981963	2465.30240281305	794.258514032689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	930.302793514355
GEL-2005320-11	0	0	1105.53274186734	0	1485.87198986058	589.250950570342	303.371778622729	609.742289818335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	638.230249260674
GEL-2468682-11	0	662.000727537286	307.930641445374	411.744391900085	0	860.600945798472	1510.56529647144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	383.157996847343
GEL-2599614-11	0	582.584534731324	248.100655307995	0	0	0	479.125557011796	281.247706422018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	324.941546526867
GEL-2286953-11	1604.81526838482	710.19697800524	0	3556.48254432462	0	762.67458721745	825.647718272101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	743.182903795769
GEL-2892339-11	0	309.928857715431	204.613226452906	0	0	266.799599198397	692.074148296593	178.535070140281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350.049098196392
GEL-2616381-11	0	904.963450042699	814.4170794193	358.183432963279	0	0	1012.01827497865	1187.60819812126	622.318701964133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	958.490862510679
GEL-2187185-11	2746.5	759	584.5	2612.5	692.5	0	0	990.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	963.5
GEL-2152074-11	0	502.232883954533	0	0	184.666402326196	195.119217552207	629.159925984668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	371.821570182396
