GEL-Kidney_common_SBS13	GEL-Kidney_common_SBS5	GEL-Kidney_common_SBS1	GEL-Kidney_common_SBS125	GEL-Kidney_common_SBS107	GEL-Kidney_rare_SBS150	GEL-Kidney_rare_SBS57	GEL-Kidney_rare_SBS22	GEL-Kidney_rare_SBS17	GEL-Kidney_rare_SBS44	GEL-Kidney_rare_SBS26	GEL-Kidney_rare_SBS6	GEL-Kidney_rare_SBS18	GEL-Kidney_rare_SBS31_a	GEL-Kidney_rare_SBS168	GEL-Kidney_rare_SBS117	GEL-Kidney_rare_SBS13	GEL-Kidney_rare_SBS2+13	GEL-Kidney_rare_SBS141	GEL-Kidney_rare_SBS121	GEL-Kidney_rare_SBS108	GEL-Kidney_rare_SBS152	GEL-Kidney_rare_SBS138	GEL-Kidney_rare_SBS153	GEL-Kidney_rare_SBS127	GEL-Kidney_rare_SBS31_b	unassigned
GEL-2814858-11	0	2373.90211046251	502.826522975602	2339.34530758868	1186.4502320012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	289.475826972008
GEL-2545836-11	0	1828.55390176483	0	1052.89474803317	1433.21794599192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	392.33340421008
GEL-2081541-11	0	2016.79334896968	0	1595.35893784554	1665.26511978556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	683.58259339922
GEL-2156844-11	0	1996.80495012929	675.250461765792	1854.56815663096	1878.02475064647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350.351680827488
GEL-2715551-11	3676.17019582869	1047.33338640344	1227.3907021175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	332.10571565037
GEL-2845565-13	0	401.622634898388	505.914155571128	0	400.118430273301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123.344779257183
GEL-2259852-11	0	1356.07509788567	565.822709475333	1258.10579483164	2860.10383711825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	342.892560689107
GEL-2303409-11	591.380113197839	703.952469771032	1088.69976845897	1306.3396578338	4088.62799073836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2839908-11	0	1294.76093778844	212.460771644822	789.854162820749	275.949049289275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134.975078456714
GEL-2841450-11	0	1883.71172186579	657.820010404023	1248.4541355991	1675.13464539622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	317.879486734867
GEL-2963450-11	0	1371.5	346	841	2037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	238.5
GEL-2877579-11	364.635227982511	1112.46346033729	459.430356027483	910.334166146159	1168.13678950656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2635691-11	0	1187.27229333912	497.823822955088	822.034714688653	1859.20937296594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	245.659796051199
GEL-2090502-11	0	1546.18065815984	931.903458697112	1937.71994627267	1277.49680993956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255.699126930818
GEL-2200780-11	0	2340.54625327363	594.741235110248	2108.53729830193	596.737011066993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	265.438202247199
GEL-2146480-11	0	1006.81916426513	0	981.374279538905	546.815561959654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	234.990994236311
GEL-2038886-11	0	1463.22346698113	0	1458.21757075472	975.14858490566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	348.41037735849
GEL-2402346-11	296.160860975356	1284.02963502132	340.609961526464	1592.67619839867	1289.52334407819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2627929-11	9100.67071990086	1299.45273593308	1097.88250784185	0	1277.94524261317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140.048793711041
GEL-2409102-11	0	1000.20284153005	570.110601092896	267.992131147541	384.423169398907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73.271256830606
GEL-2228528-11	0	1978.49177048286	755.168682367919	1951.39601709557	593.095935255069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	239.847594798583
GEL-2025535-11	381.55310022098	981.849993500585	395.037306642402	796.567008969193	1286.99259066684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2546566-11	0	1237.33115258803	608.679045603233	1112.49951895324	1928.89840292476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	302.591879930737
GEL-2092672-11	0	1983.1003216727	493.407720144753	1462.2810615199	875.175713711299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144.035182951348
GEL-2845565-12	0	399.590538336052	451.929853181077	0	336.179445350734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46.300163132137
GEL-2259262-11	315.711085714286	1121.97325714286	387.145714285714	1236.36857142857	1309.80137142857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2677775-11	442.913952735513	2452.02363224344	0	3651.29064422143	744.355390093882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	430.416380705736
GEL-2987510-11	491.749682499365	2044.03784607569	0	2487.26289052578	2540.79006858014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	314.159512319025
GEL-2595543-11	639	1387.5	655.5	1516.5	2035.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2231814-11	0	2123.23788508869	0	1333.20750233387	466.722566409234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1605.54561656624	0	0	0	0	359.286429601966
GEL-2143393-11	0	1625.1235213205	359.691334250344	762.465474552957	728.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166.319669876199
GEL-2493367-11	0	551.885032537961	312.453362255965	121.206073752711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159.455531453363
GEL-2335899-11	0	1249.55149365707	612.250170508798	1020.08293547947	647.822807256855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143.292593097807
GEL-2202077-11	0	1110.26825959933	772.338793823038	1224.74436560935	1446.69803839733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	236.950542570952
GEL-2024062-11	0	1281.21452145215	271.894389438944	558.336633663366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168.55445544554
GEL-2099851-11	352.507579280201	1608.25341765089	467.347158932391	1580.79177903841	1360.10006509811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2487792-11	341.362547796337	1269.98862950292	373.8494666935	1222.00794928557	1759.79140672167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.72848410531878e-12
GEL-2848862-11	0	1503.43020704131	435.124511019941	1257.85993702891	1779.00906402061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	266.576280889229
GEL-2845565-11	0	465.908878504673	397.070093457944	0	366.142523364486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51.878504672897
GEL-2866541-13	469.682266574902	1699.7786189493	695.250057352604	1650.15370497821	2040.13535214499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2845565-14	0	325.03317535545	271.279620853081	0	177.838862559242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73.8483412322271
GEL-2620073-13	324.110592786438	1018.3474798043	463.658209125043	1252.42735237228	1337.45636591194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2866541-14	450.174784432533	1669.14806183485	665.258292550299	1626.63155441622	2027.7873067661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2115810-12	312.180796731358	1643.81920326864	426.064351378958	1387.08171603677	1120.85393258427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.63797880709171e-12
GEL-2259262-14	367.153846153846	1302.27221350079	361.659026687598	1311.76326530612	1430.15164835165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2710623-11	0	721.270879644331	368.382978723404	257.918069228326	176.943791679898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.4842807240411
GEL-2303771-11	0	1697.03773584906	0	1022.9408180007	1108.77147544826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	454.24997070198
GEL-2461031-11	0	463.336938154782	350.266644136533	247.749577559986	0	0	370.368029739777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55.278810408922
GEL-2405632-11	331.178623364033	756.266117304896	680.839311682017	978.050896752302	1375.66505089675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.81898940354586e-12
GEL-2403382-11	402.742952048377	1340.15330891747	470.945404991057	1939.53836981518	1691.61996422792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2385811-11	0	1372.66802929654	499.424970192472	965.321410321921	2731.82456140351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	306.761028785557
GEL-2732252-11	0	506.769020501139	254.883826879271	178.41867881549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156.9284738041
GEL-2566110-11	0	2930.00152884871	755.402751927679	2464.94575910662	1001.19649029513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379.453469821861
GEL-2739570-11	16431.5805918614	1650.90526828648	0	2532.58764589997	2023.77094498697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	956.15554896518
GEL-2436406-11	230.605465414176	986.312553373185	551.057216054654	601.970111016225	1137.05465414176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2715259-11	281.694739121022	1364.02186620481	449.512881576099	793.140506603161	1725.63000649491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2867886-11	1318.27509914423	921.692339803799	1353.7825088708	670.639949906074	527.610102275099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2061387-11	397.05757795504	1511.21914430747	0	1412.20478607687	3172.46004350979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	403.058448150829
GEL-2399172-11	0	0	9049.84160624651	4663.66070952254	6295.04202332743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	609.455660903521
GEL-2199173-11	0	1917.21902903879	599.22473174758	1204.45171456442	2622.4835296766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	322.62099497261
GEL-2237390-11	537.4004234927	2411.30970689847	791.117352056168	2291.94288420818	2931.22963334448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.81898940354586e-12
GEL-2854892-11	0	2558.97741273101	1022.19207076291	780.88279892592	1682.1704312115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281.77728636866
GEL-2955325-13	282.051309460182	1535.22234099412	0	1594.94494922501	1074.00320684126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208.778193479428
GEL-2259262-13	288.832280851975	1446.16718398801	540.056191801349	1134.26843626244	1275.67590709622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.3664629124105e-12
GEL-2607009-11	0	1843.91475815722	386.643381377664	971.347952957821	2143.75046423203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	296.343443275265
GEL-2984354-11	0	1727.858508072	489.818148079421	1054.6084616812	1824.82250881425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	289.892373353129
GEL-2368223-11	0	1711.72408914043	1040.0096215069	1424.77325787053	2569.58231340644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	307.9107180757
GEL-2918910-11	0	1147.9932885906	768.665079021433	1072.92833946742	1371.18640398355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	262.226888936997
GEL-2778622-11	0	1378.70980639731	618.369844276094	764.839015151515	1754.13078703704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	234.950547138041
GEL-2032725-11	0	707.099195710456	291.217158176944	218.412868632708	382.471849865952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74.7989276139401
GEL-2595733-11	419.357336956522	1714.82744565217	612.33152173913	2457.30434782609	1402.17934782609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2985477-11	0	514.520278574355	254.268742318722	362.457599344531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85.7533797623921
GEL-2937243-11	0	1187.86500864477	245.9897592765	1266.52161191648	872.236600611784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194.387019550466
GEL-2708838-11	0	0	0	0	1742.17416378316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18135.1319204152	0	0	0	956.693915801639
GEL-2331120-11	507.287449392713	1598.33030852995	674.2175066313	1612.32444506492	2767.84029038113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2465659-11	0	1725.04801175798	428.384420674451	1945.24561117008	1717.04082632481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	313.281130072679
GEL-2835215-11	2666.93641769588	1899.89276612429	1481.68679343919	0	1120.87185519179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	467.61216754885
GEL-2123174-11	0	1558.3541256799	547.204490221039	1052.77930795047	967.012151371369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208.649924777222
GEL-2255706-11	397.084919786096	1046.22374331551	421.590160427807	1035.7214973262	1775.37967914439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2627952-11	512.70982947456	1033.93144322751	1151.59434354637	1629.75634271454	2895.00804103702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2426548-11	0	1327.16359533659	571.501065563495	1456.27679578789	509.947097906481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127.111445405544
GEL-2550738-11	0	1472.47646848564	412.834504944597	970.962707017753	1112.74931490528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	235.97700464673
GEL-2940579-11	582.791860049982	896.679757229561	590.289182434845	3013.92359871474	1916.31560157087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.81898940354586e-12
GEL-2527168-11	0	563.702479338843	263.732231404959	168.607438016529	184.713223140496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.244628099173
GEL-2746054-11	0	1800.20284061915	636.979503316891	1698.94454839258	1419.61132845722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	309.261779214159
GEL-2324911-11	0	1523.63640627094	673.733753182366	2443.40774487472	2416.95745678681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	391.264638885164
GEL-2771476-11	0	1377.64660558101	0	2411.50708038317	703.585589337776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	313.260724698044
GEL-2319953-12	521.715427948392	2276.75813192804	575.685989460294	1538.66073051063	3337.17972015264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.63797880709171e-12
GEL-2105107-12	0	571.214742384355	373.140278300113	130.048890560361	226.585182399398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.0109063557729
GEL-2757701-11	0	384.637272402713	353.626204926812	766.273473759372	404.144234202071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	853.304534094966	0	0	0	0	0	0	40.0142806140661
GEL-2304517-11	0	1865.29264768381	803.425754356141	1070.89978750531	1849.23416914577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	315.147641308969
GEL-2438026-11	413.754496402878	1757.83273381295	422.239208633093	1874.12320143885	2192.05035971223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2079945-11	310.272752782714	1872.11196333365	457.427836497989	1477.03797586755	1216.1494715181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2363334-11	0	2140.98439740238	0	2545.85966095977	821.261195918023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	425.894745719827
GEL-2049022-11	382.158842130868	1510.15186896943	510.54423092516	2229.50968945107	1528.63536852347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.81898940354586e-12
GEL-2935596-11	336.066722972973	1281.16047297297	486.820945945946	871.469594594595	1768.48226351351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.3664629124105e-12
GEL-2128664-11	0	1250.73876404494	232.230006609385	809.802048909451	584.07848645076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152.150693985464
GEL-2782382-11	0	1285.27388842029	0	2163.8028678154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	702.92324376431
GEL-2506852-11	0	1178.31285551763	325.757110352674	842.079635949943	1827.33276450512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	211.517633674634
GEL-2767991-11	0	1323.7796454064	0	1783.3559751324	728.328574717937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	503.535804743263
GEL-2650624-11	270.673164097915	848.610494106981	274.683136899365	1386.44809610154	1642.5851087942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2206702-11	0	1262.73778920308	0	2301.40102827764	329.344473007712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	396.516709511568
GEL-2326958-11	0	1783.25046895936	501.992764627066	1194.67271103171	1889.85511389013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	233.228941491734
GEL-2893447-12	307.549208958291	1529.27224162729	495.966714608588	1036.7947400863	1482.41709471954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2142047-11	0	1654.27314737019	384.482439926063	2285.4235422618	1290.26314905058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	328.557721391368
GEL-2177297-12	596.590072006627	1280.47384184031	0	4607.61078187727	1158.26266488243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185.062639393363
GEL-2043456-11	0	2278.99182355366	0	1390.46969905181	2862.34980074206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	737.188676652469
GEL-2229947-11	439.513668852701	1218.65153636431	854.054970156952	1177.69685358485	3088.08297104119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2820035-11	0	1859.48461953589	672.908796546141	840.636805180788	1035.32110091743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216.648677819751
GEL-2230539-11	0	791.893524503467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2737.81783993419	0	0	732.288635562343
GEL-2245514-11	369.673827818724	1628.7658773718	416.695938529089	1253.0892269092	2711.77512937118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.27595761418343e-12
GEL-2749932-11	0	1112.4753516498	331.694491915341	1192.90127514132	948.126725384514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	214.802155909025
GEL-2139366-11	0	1338.61019670815	244.794460056202	645.276194299478	1309.07466880771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203.24448012846
GEL-2978285-11	318.688719750195	1619.91774004684	0	1246.78220140515	1699.83967603435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	233.771662763465
GEL-2474289-11	0	2504.63240931059	1243.82423198711	1335.73734792512	1195.86956280207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2464.67018498972	0	247.266262985389
GEL-2117190-11	332.122859830668	1463.63452492944	343.592568203198	1326.99539040452	1834.65465663217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.63797880709171e-12
GEL-2737793-11	0	1512.33618542186	533.942163977039	1150.37539261345	1249.3646702047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169.981587782951
GEL-2814625-11	389.330705618672	1604.36277919468	0	1632.38658319808	2477.10410387202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	371.815828116548
GEL-2832761-11	421.514712845836	1884.33058242576	579.333017655415	2325.32287086518	2172.49881620781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2727917-11	0	1077.34353648538	254.871549603717	1133.70456408855	986.56736813337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	197.512981688983
GEL-2736076-11	864.143259824241	1439.23860056375	1278.21190515669	2771.95954236445	2694.44669209086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.09494701772928e-12
GEL-2961965-11	2729.77291666667	2921.93291666667	2341.44958333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	413.84458333333
GEL-2290777-11	360.271883824123	2042.37232755143	795.392496974586	1037.40338846309	1949.55990318677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.09494701772928e-13
GEL-2811253-11	0	2235.71280472989	866.551469992711	1296.57325666154	1578.41524256904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203.747226046818
GEL-2082430-11	509.735018050542	2464.55379061372	655.945848375451	1554.74187725632	1750.02346570397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2588825-11	0	2311.26746166951	0	3155.27806170736	1822.18184112562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	645.27263549751
GEL-2369934-11	611.269861286255	1413.27994955864	0	1999.5182849937	3197.52711223203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	321.404791929375
GEL-2625408-11	0	1498.55584415584	0	1314.48756957328	780.289424860853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450.667161410027
GEL-2705190-11	0	1594.11524475524	0	1530.99188811189	1667.75916083916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	580.13370629371
GEL-2925192-11	3525.14206629299	0	2715.19036744862	0	611.218185592693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	382.449380665697
GEL-2265202-11	0	1208.16376688162	364.104148923227	934.834894756053	1386.20367441295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	228.69351502615
GEL-2745457-11	344.855888429752	1334.3770661157	638.659090909091	1672.72623966942	854.381714876033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.63797880709171e-12
GEL-2951514-11	0	2176.63600525624	0	1419.13272010512	3209.27726675427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	794.95400788437
GEL-2387998-11	0	1921.77872109827	0	2813.85503973988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	785.36623916185
GEL-2313764-11	574.385413976551	2757.85052424978	0	4512.02758121998	1558.54578792418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	284.190692629509
GEL-2245313-11	8877.48711097139	0	1009.89669129205	773.803953159384	1543.10613800692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	524.706106570256
GEL-2363334-13	0	2183.8527463651	0	2611.9218901454	972.157027463651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	423.068336025849
GEL-2319953-11	501.416314791016	2236.8960895906	591.311670032434	1548.69720335353	3282.67872223242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2177297-11	588.161932724836	1290.7580902534	0	4648.82791855492	1094.87068360248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	206.381374864364
GEL-2339711-11	505.259584430787	601.119110330699	686.494000585309	402.410301434006	1216.7170032192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2987303-11	290.398843134554	676.599366478447	625.704723867236	420.629252169123	1609.66781435064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2343094-11	0	1687.38509640438	515.339239187077	1519.44867118291	1794.16258467952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255.664408546113
GEL-2688798-11	225.137111517367	529.822669104205	138.584399756246	353.215112736137	395.240706886045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2208106-11	0	1106.75503429962	172.461827838017	750.83381279044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	228.949325071923
GEL-2467678-12	339.184976355038	1467.80047289924	891.486176791561	1848.00782102583	954.520552928338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2853029-11	0	1607.49820324853	0	1489.77864021848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	387.72315653299
GEL-2757701-12	0	337.953533712429	331.473598700244	920.6492282697	433.657189277011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	973.485621445979	0	0	0	0	0	0	70.7808285946371
GEL-2105107-13	0	518.713522400329	331.220715166461	105.433621043979	215.840526099466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.7916152897651
GEL-2893447-13	0	2169.51423502577	912.847512038523	1051.47621863648	1519.91112612993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	270.250908169297
